,中债-国债总财富(总值)指数,中债-信用债总财富(总值)指数,沪深300指数(全收益),上证50(全收益),SGE黄金9999
2010-07-02,0.3338765267763258,0.6056491907781334,0.015938277822021674,0.0160724464768616,0.028463558146657488
2010-07-05,0.33345338145247694,0.6052767885754023,0.015948727685361132,0.015963624739212343,0.029357477547547466
2010-07-06,0.3337076739544992,0.6046613140478515,0.01623849608138534,0.016186889156218565,0.029205626760045404
2010-07-07,0.33370795512211865,0.6049504201450968,0.016345745019479874,0.01621066420259351,0.028785215510711358
2010-07-08,0.33353294094782693,0.6048408452071299,0.01631556879740675,0.016205108334689383,0.029105536712947053
2010-07-09,0.3331820205634869,0.6045664782897843,0.016752950269763367,0.01656559726219303,0.028932953614772487
2010-07-12,0.3334197017226707,0.6047081445177473,0.016248155966669415,0.016220949060241498,0.02940304873267094
2010-07-13,0.3339228153447724,0.6048907978191175,0.01599098502764851,0.015971933222561963,0.029223468585899495
2010-07-14,0.33366579041432215,0.6046970228630588,0.01608649258075687,0.016069769218272408,0.0294809249235897
2010-07-15,0.3337256290607041,0.6052326502445303,0.01581656744109982,0.015796530325619663,0.029428622928045867
2010-07-16,0.3336388665567498,0.6053612390815816,0.015855753235592667,0.015778391968721196,0.029365749157354622
2010-07-19,0.3333861904958677,0.60481986802357,0.016468569354828967,0.01640974931952377,0.02891562280620955
2010-07-20,0.3330180973311267,0.6047619986287271,0.016826117865017125,0.016679762036141705,0.028714024138987333
2010-07-21,0.33290396780931075,0.6047070013502365,0.016857681606907694,0.01671368541625239,0.028817663817292567
2010-07-22,0.33271495076937896,0.6046477158221397,0.01706029093112392,0.016879312781488735,0.02869772969586868
2010-07-23,0.3323867558205278,0.6045138035859838,0.017130361201816414,0.016976920955148394,0.0289921584365237
2010-07-26,0.3332676732058305,0.605182028627333,0.016192160121517595,0.01614196010916364,0.029216177936155007
2010-07-27,0.33332388126615986,0.6054974096782324,0.0161146153631525,0.016020834860134475,0.02904325883232074
2010-07-28,0.33306877195097156,0.6053935495308032,0.016503392248066205,0.0164109812882061,0.028623304981952813
2010-07-29,0.3329957181150659,0.6053316788097025,0.016578593280677026,0.016486568902373835,0.028607440892180373
2010-07-30,0.3329104347137878,0.6055131541418242,0.016531260775855715,0.016431404285538357,0.028613746082993836
2010-08-02,0.3323652995600934,0.6096573287405649,0.01525361452260325,0.015385626145186558,0.027338131031551336
2010-08-03,0.33241557777067093,0.6101022876618393,0.014994781200435434,0.015110856287389776,0.027376497079664257
2010-08-04,0.3324773888873176,0.609788001129541,0.015038693207597745,0.015123582834239814,0.0275723339413034
2010-08-05,0.33260135840524485,0.6099852395461378,0.014905942892679937,0.014917184012959411,0.027590275142977818
2010-08-06,0.3326008008453028,0.6095399036380094,0.015139371788236138,0.015095306809909344,0.027624616918542157
2010-08-09,0.3324795851571655,0.6099292804480928,0.015086649396129458,0.01521774772035435,0.02728673727825741
2010-08-10,0.33281825562624856,0.6105699630522466,0.014657125847717155,0.014821928553303295,0.027132726920483907
2010-08-11,0.3328938963977801,0.6103926966192218,0.01473929157497615,0.014853367899953366,0.027120747508068106
2010-08-12,0.3331446398419667,0.6104753149889878,0.014552274378518632,0.01464675825644621,0.027181012534080246
2010-08-13,0.3327765957534225,0.6102522513097528,0.014735267548593884,0.014751483591304423,0.027484401796925958
2010-08-16,0.33225020204837874,0.6098335972872393,0.015316213164682178,0.015455249454320221,0.027144738045379233
2010-08-17,0.33214512903259913,0.6096735203979363,0.015415953509298095,0.01551562330442651,0.02724977375573969
2010-08-18,0.33220661166697246,0.6097998163922312,0.01539023090482104,0.015475506328962376,0.02712783470701265
2010-08-19,0.3319690944852734,0.6096267160829091,0.015474897999672657,0.015617685066170613,0.027311606365973795
2010-08-20,0.3321296025628771,0.6099589828602193,0.015180098337613036,0.015409489173414247,0.027321827065876027
2010-08-23,0.33264845533764914,0.610142592334715,0.014974446047676986,0.015123717291204828,0.027110788988753503
