,date,OPEN,HIGH,LOW,CLOSE,PCT_CHG,NAV,NAV_ACC,NAV_ADJ
526,2020-06-12,,,,1.0312,,1.0312,1.1222,1.127339353472
527,2020-06-15,,,,1.0319,,1.0319,1.1229,1.1281046148640002
528,2020-06-16,,,,1.0309,,1.0309,1.1219,1.127011384304
529,2020-06-17,,,,1.0305,,1.0305,1.1215,1.1265740920799998
530,2020-06-18,,,,1.0306,,1.0306,1.1216,1.126683415136
531,2020-06-19,,,,1.0304,,1.0304,1.1214,1.126464769024
532,2020-06-22,,,,1.0297,,1.0297,1.1207,1.1256995076320002
533,2020-06-23,,,,1.0285,,1.0285,1.1195,1.12438763096
534,2020-06-24,,,,1.0287,,1.0287,1.1197,1.124606277072
535,2020-06-29,,,,1.0294,,1.0294,1.1204,1.1253715384640002
536,2020-06-30,,,,1.0297,,1.0297,1.1207,1.1256995076320002
537,2020-07-01,,,,1.0149,,1.0149,1.1209,1.125921382605
538,2020-07-02,,,,1.015,,1.015,1.121,1.12603232175
539,2020-07-03,,,,1.0152,,1.0152,1.1212,1.12625420004
540,2020-07-06,,,,1.0139,,1.0139,1.1199,1.124811991155
541,2020-07-07,,,,1.012,,1.012,1.1179999999999999,1.1227041474
542,2020-07-08,,,,1.0116,,1.0116,1.1176,1.12226039082
543,2020-07-09,,,,1.0093,,1.0093,1.1153,1.119708790485
544,2020-07-10,,,,1.0087,,1.0087,1.1147,1.1190431556149998
545,2020-07-13,,,,1.0073,,1.0073,1.1133,1.117490007585
546,2020-07-14,,,,1.0068,,1.0068,1.1128,1.1169353118599998
547,2020-07-15,,,,1.0069,,1.0069,1.1129,1.117046251005
548,2020-07-16,,,,1.0075,,1.0075,1.1135,1.1177118858750001
549,2020-07-17,,,,1.008,,1.008,1.114,1.1182665816
550,2020-07-20,,,,1.0085,,1.0085,1.1145,1.118821277325
551,2020-07-21,,,,1.0101,,1.0101,1.1161,1.120596303645
552,2020-07-22,,,,1.011,,1.011,1.117,1.12159475595
553,2020-07-23,,,,1.0117,,1.0117,1.1177,1.122371329965
554,2020-07-24,,,,1.0125,,1.0125,1.1185,1.123258843125
555,2020-07-27,,,,1.0131,,1.0131,1.1191,1.1239244779949995
556,2020-07-28,,,,1.013,,1.013,1.119,1.1238135388500001
557,2020-07-29,,,,1.0125,,1.0125,1.1185,1.123258843125
558,2020-07-30,,,,1.0121,,1.0121,1.1181,1.122815086545
559,2020-07-31,,,,1.0116,,1.0116,1.1176,1.12226039082
560,2020-08-03,,,,1.0113,,1.0113,1.1173,1.1219275733849998
561,2020-08-04,,,,1.0112,,1.0112,1.1172,1.12181663424
562,2020-08-05,,,,1.0114,,1.0114,1.1174,1.1220385125299999
563,2020-08-06,,,,1.0117,,1.0117,1.1177,1.122371329965
564,2020-08-07,,,,1.0118,,1.0118,1.1178,1.12248226911
565,2020-08-10,,,,1.0122,,1.0122,1.1182,1.12292602569
566,2020-08-11,,,,1.0124,,1.0124,1.1184,1.12314790398
567,2020-08-12,,,,1.0126,,1.0126,1.1186,1.1233697822700002
568,2020-08-13,,,,1.0127,,1.0127,1.1187,1.1234807214149998
569,2020-08-14,,,,1.0132,,1.0132,1.1192,1.12403541714
570,2020-08-17,,,,1.0138,,1.0138,1.1198,1.12470105201
571,2020-08-18,,,,1.0142,,1.0142,1.1202,1.12514480859
572,2020-08-19,,,,1.0142,,1.0142,1.1202,1.12514480859
573,2020-08-20,,,,1.014,,1.014,1.12,1.1249229303
574,2020-08-21,,,,1.0136,,1.0136,1.1196,1.1244791737200002
575,2020-08-24,,,,1.0137,,1.0137,1.1197,1.124590112865
576,2020-08-25,,,,1.013,,1.013,1.119,1.1238135388500001
577,2020-08-26,,,,1.0124,,1.0124,1.1184,1.12314790398
578,2020-08-27,,,,1.0119,,1.0119,1.1179,1.122593208255
579,2020-08-28,,,,1.0115,,1.0115,1.1175,1.1221494516750001
580,2020-08-31,,,,1.0115,,1.0115,1.1175,1.1221494516750001
581,2020-09-01,,,,1.0116,,1.0116,1.1176,1.12226039082
582,2020-09-02,,,,1.0113,,1.0113,1.1173,1.1219275733849998
583,2020-09-03,,,,1.011,,1.011,1.117,1.12159475595
584,2020-09-04,,,,1.0109,,1.0109,1.1169,1.121483816805
585,2020-09-07,,,,1.0107,,1.0107,1.1167,1.1212619385149998
586,2020-09-08,,,,1.0105,,1.0105,1.1165,1.121040060225
587,2020-09-09,,,,1.0107,,1.0107,1.1167,1.1212619385149998
588,2020-09-10,,,,1.0111,,1.0111,1.1171,1.1217056950950002
589,2020-09-11,,,,1.0113,,1.0113,1.1173,1.1219275733849998
590,2020-09-14,,,,1.0114,,1.0114,1.1174,1.1220385125299999
591,2020-09-15,,,,1.0117,,1.0117,1.1177,1.122371329965
592,2020-09-16,,,,1.0121,,1.0121,1.1181,1.122815086545
593,2020-09-17,,,,1.0122,,1.0122,1.1182,1.12292602569
594,2020-09-18,,,,1.0124,,1.0124,1.1184,1.12314790398
595,2020-09-21,,,,1.0126,,1.0126,1.1186,1.1233697822700002
596,2020-09-22,,,,1.0128,,1.0128,1.1188,1.1235916605599998
597,2020-09-23,,,,1.013,,1.013,1.119,1.1238135388500001
598,2020-09-24,,,,1.0051,,1.0051,1.1191,1.1239253643930005
599,2020-09-25,,,,1.0052,,1.0052,1.1192,1.1240371866360002
600,2020-09-28,,,,1.0053,,1.0053,1.1193,1.1241490088790005
601,2020-09-29,,,,1.0055,,1.0055,1.1195,1.1243726533650005
602,2020-09-30,,,,1.0056,,1.0056,1.1196,1.124484475608
603,2020-10-09,,,,1.0061,,1.0061,1.1201,1.125043586823
604,2020-10-12,,,,1.006,,1.006,1.12,1.1249317645799999
605,2020-10-13,,,,1.0061,,1.0061,1.1201,1.125043586823
606,2020-10-14,,,,1.0063,,1.0063,1.1203,1.125267231309
607,2020-10-15,,,,1.0065,,1.0065,1.1205,1.125490875795
608,2020-10-16,,,,1.0067,,1.0067,1.1207,1.125714520281
609,2020-10-19,,,,1.0069,,1.0069,1.1209,1.125938164767
610,2020-10-20,,,,1.0072,,1.0072,1.1212,1.1262736314960002
611,2020-10-21,,,,1.0075,,1.0075,1.1215,1.126609098225
612,2020-10-22,,,,1.0078,,1.0078,1.1218,1.1269445649540002
613,2020-10-23,,,,1.0081,,1.0081,1.1221,1.127280031683
614,2020-10-26,,,,1.0085,,1.0085,1.1225,1.127727320655
615,2020-10-27,,,,1.0085,,1.0085,1.1225,1.127727320655
616,2020-10-28,,,,1.0087,,1.0087,1.1227,1.127950965141
617,2020-10-29,,,,1.0089,,1.0089,1.1229,1.128174609627
618,2020-10-30,,,,1.0089,,1.0089,1.1229,1.128174609627
619,2020-11-02,,,,1.0090000000000001,,1.0090000000000001,1.123,1.12828643187
620,2020-11-03,,,,1.0091,,1.0091,1.1231,1.1283982541130002
621,2020-11-04,,,,1.0093,,1.0093,1.1233,1.1286218985990002
622,2020-11-05,,,,1.0094,,1.0094,1.1234,1.1287337208419999
623,2020-11-06,,,,1.0095,,1.0095,1.1235,1.1288455430850002
624,2020-11-09,,,,1.0095,,1.0095,1.1235,1.1288455430850002
